customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-10246,0,Yes,No,55,Two year,Fiber optic,Yes,No internet service,Credit card,Yes,3,85.62,4778.64,No
CUST-10247,0,No,Yes,30,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,1,73.96,2227.61,Yes
CUST-10248,1,No,Yes,57,One year,Fiber optic,Yes,No internet service,Bank transfer,Yes,5,102.91,5755.94,No
CUST-10249,1,Yes,No,3,One year,No,No,Yes,Electronic check,No,1,24.59,140.15,Yes
CUST-10250,0,No,No,13,Month-to-month,DSL,No,No,Bank transfer,No,1,55.14,717.02,Yes
CUST-10251,0,No,Yes,36,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,No,6,108.75,3899.18,No
CUST-10252,0,Yes,Yes,13,Two year,Fiber optic,Yes,No,Credit card,No,3,88.51,1126.4,No
CUST-10253,0,No,No,24,One year,Fiber optic,Yes,Yes,Electronic check,Yes,1,68.52,1662.06,Yes
CUST-10254,0,Yes,No,48,Month-to-month,No,No,No,Electronic check,No,6,39.57,1863.82,Yes
CUST-10255,1,No,No,10,Month-to-month,DSL,Yes,Yes,Electronic check,Yes,2,52.21,499.02,Yes
CUST-10256,0,Yes,No,49,Month-to-month,Fiber optic,Yes,No,Bank transfer,Yes,4,92.26,4498.62,No
CUST-10257,0,Yes,No,7,Two year,No,No,No,,Yes,2,31.67,210.0,No
CUST-10258,0,No,No,12,One year,Fiber optic,No,Yes,Electronic check,Yes,4,101.24,1194.27,Yes
CUST-10259,1,Yes,Yes,42,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,No,5,95.11,4028.73,Yes
CUST-10260,0,Yes,No,57,Two year,No,No,No,Electronic check,No,5,40.54,2321.62,Yes
CUST-10261,0,No,No,12,Two year,DSL,No internet service,Yes,Credit card,Yes,3,51.7,636.12,Yes
CUST-10262,0,Yes,Yes,21,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,4,95.08,2021.1,Yes
CUST-10263,1,Yes,No,67,Month-to-month,No,Yes,No,Electronic check,Yes,6,46.96,3142.6,Yes
CUST-10264,0,Yes,No,72,One year,DSL,Yes,Yes,Electronic check,No,6,62.96,4492.31,No
CUST-10265,0,Yes,Yes,42,Month-to-month,Fiber optic,,No,Electronic check,Yes,5,92.63,3962.67,No
CUST-10266,0,Yes,No,32,Month-to-month,Fiber optic,No,No,Mailed check,Yes,3,77.53,2518.06,Yes
CUST-10267,1,No,No,25,One year,No,No,No,Electronic check,Yes,4,35.45,950.76,Yes
CUST-10268,0,No,No,44,Two year,No,Yes,No,Electronic check,No,6,47.04,2111.14,No
CUST-10269,0,Yes,No,43,Month-to-month,No,Yes,No internet service,Electronic check,No,2,23.57,995.1,No
CUST-10270,1,No,No,21,Two year,DSL,No,No,Electronic check,Yes,5,64.57,1262.05,No
CUST-10271,0,No,No,1,Two year,Fiber optic,No,No,Bank transfer,Yes,5,88.04,38.88,No
CUST-10272,0,No,No,11,Month-to-month,No,No internet service,No internet service,Electronic check,Yes,3,29.2,346.66,Yes
CUST-10273,0,No,No,69,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,6,90.95,6271.48,Yes
CUST-10274,0,No,No,30,One year,Fiber optic,Yes,No,Bank transfer,Yes,3,80.6,2401.21,Yes
CUST-10275,0,No,No,35,One year,DSL,No,No internet service,Credit card,No,6,66.63,2232.23,No
CUST-10276,0,No,No,34,Month-to-month,No,Yes,No,Electronic check,No,4,41.52,1411.15,No
CUST-10277,0,No,No,57,One year,DSL,Yes,No internet service,Credit card,Yes,1,50.7,2846.63,No
CUST-10278,1,Yes,Yes,4,One year,DSL,No,No,Credit card,Yes,5,74.67,269.7,No
CUST-10279,0,Yes,No,6,One year,No,No,No,Credit card,Yes,5,53.82,356.92,No
CUST-10280,0,No,No,20,One year,No,Yes,No,Credit card,Yes,2,33.06,620.03,No
CUST-10281,0,Yes,No,35,Month-to-month,No,No,Yes,Electronic check,No,5,45.2,1544.65,No
CUST-10282,0,Yes,No,48,Month-to-month,Fiber optic,No,No internet service,Credit card,No,4,92.44,4444.54,No
CUST-10283,0,Yes,No,35,Month-to-month,DSL,Yes,Yes,Credit card,Yes,6,74.8,2652.89,No
CUST-10284,1,Yes,Yes,32,Two year,Fiber optic,No internet service,No internet service,Electronic check,No,2,79.3,2521.49,No
CUST-10285,1,No,Yes,68,Two year,DSL,Yes,No,Electronic check,Yes,2,53.82,3718.45,No
CUST-10286,0,No,No,11,Two year,No,No internet service,No internet service,Credit card,Yes,1,18.37,150.92,No
CUST-10287,0,Yes,No,41,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,No,5,97.53,3940.57,Yes
CUST-10288,0,Yes,No,39,One year,Fiber optic,No,No,Bank transfer,Yes,6,96.81,3714.02,No
CUST-10289,0,Yes,No,34,Month-to-month,DSL,Yes,No internet service,Mailed check,Yes,5,76.2,2524.71,No
CUST-10290,0,Yes,No,58,Month-to-month,Fiber optic,No internet service,No,Bank transfer,No,3,88.99,5174.88,No
CUST-10291,0,No,No,19,Month-to-month,No,No,No,Electronic check,Yes,6,43.24,782.45,Yes
CUST-10292,0,No,No,69,Two year,Fiber optic,Yes,No,Bank transfer,No,2,86.48,5910.71,No
CUST-10293,0,No,No,24,Month-to-month,DSL,No,Yes,Mailed check,Yes,5,52.14,1266.55,No
CUST-10294,0,No,No,39,One year,DSL,No,Yes,Credit card,Yes,4,74.58,2941.58,No
CUST-10295,0,No,No,38,Two year,Fiber optic,No internet service,Yes,Electronic check,No,6,88.97,3422.89,No
CUST-10296,0,No,No,62,One year,DSL,No,No,Electronic check,Yes,6,74.97,4683.15,No
CUST-10297,0,No,Yes,32,Month-to-month,No,No internet service,Yes,Electronic check,Yes,3,36.06,1117.2,No
CUST-10298,0,Yes,Yes,20,Two year,Fiber optic,No,No,Electronic check,Yes,1,81.24,1635.84,Yes
CUST-10299,0,Yes,Yes,1,One year,DSL,No,No,Credit card,Yes,1,47.53,67.4,No
CUST-10300,0,No,No,26,Month-to-month,No,No,No,Electronic check,Yes,5,29.63,751.38,Yes
CUST-10301,0,Yes,No,60,One year,Fiber optic,No internet service,No internet service,Electronic check,Yes,3,81.54,4898.99,No
CUST-10302,0,Yes,No,0,Two year,DSL,No internet service,No internet service,Credit card,Yes,1,48.19, ,Yes
CUST-10303,0,No,No,65,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,5,80.2,5187.9,Yes
CUST-10304,0,No,Yes,39,Month-to-month,DSL,No,No,Electronic check,No,4,63.27,2482.4,No
CUST-10305,1,Yes,No,10,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,1,68.04,740.7,Yes
CUST-10306,0,Yes,No,22,Month-to-month,No,Yes,No internet service,Mailed check,Yes,5,46.39,1066.64,Yes
CUST-10307,0,Yes,Yes,40,One year,No,No internet service,Yes,Credit card,No,4,36.52,1487.23,No
CUST-10308,0,No,Yes,23,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,6,108.77,2504.9,Yes
CUST-10309,1,Yes,Yes,7,Month-to-month,Fiber optic,Yes,No,Electronic check,No,6,95.46,665.21,Yes
CUST-10310,0,No,No,48,Month-to-month,DSL,No,No,Bank transfer,No,6,74.58,3521.94,No
CUST-10311,1,No,Yes,49,Month-to-month,Fiber optic,No,No,Credit card,Yes,6,95.72,4656.86,Yes
CUST-10312,0,No,No,8,Month-to-month,DSL,No,Yes,Mailed check,Yes,5,57.76,429.97,Yes
CUST-10313,0,No,No,20,One year,Fiber optic,Yes,No,Bank transfer,No,5,91.27,1848.39,No
CUST-10314,0,Yes,No,17,Month-to-month,DSL,Yes,Yes,Mailed check,Yes,4,67.52,1185.64,No
CUST-10315,0,Yes,No,48,Month-to-month,No,Yes,No,Mailed check,No,5,46.11,2242.74,Yes
CUST-10316,0,No,Yes,53,Two year,No,No,No,Bank transfer,No,6,45.24,2445.03,No
CUST-10317,0,Yes,No,53,Two year,DSL,Yes,No,Electronic check,Yes,1,40.76,2163.17,No
CUST-10318,0,Yes,No,68,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,78.37,5289.84,Yes
CUST-10319,1,Yes,No,56,Month-to-month,DSL,Yes,Yes,Electronic check,No,3,61.02,3415.12,No
CUST-10320,0,Yes,Yes,23,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,2,84.06,1904.39,Yes
CUST-10321,0,Yes,No,7,Month-to-month,DSL,No,Yes,Bank transfer,No,4,61.36,455.83,Yes
CUST-10322,0,No,No,44,Month-to-month,DSL,No,No,Electronic check,No,2,43.89,1916.8,No
CUST-10323,0,No,Yes,66,Two year,Fiber optic,No internet service,No internet service,Electronic check,Yes,5,95.7,6312.26,No
CUST-10324,0,No,Yes,71,One year,Fiber optic,Yes,No,Credit card,Yes,6,96.95,6911.19,No
CUST-10325,1,No,Yes,16,Month-to-month,Fiber optic,No,No,Electronic check,Yes,2,87.35,1367.96,Yes
CUST-10326,0,Yes,No,17,Two year,Fiber optic,No,No internet service,Electronic check,No,5,92.67,1613.95,No
CUST-10327,0,No,No,2,Month-to-month,DSL,Yes,Yes,Electronic check,Yes,1,49.23,44.56,Yes
CUST-10328,0,No,No,10,Month-to-month,DSL,No internet service,Yes,Bank transfer,Yes,5,70.0,712.26,Yes
CUST-10329,0,Yes,No,40,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,5,88.92,3553.16,Yes
CUST-10330,0,No,No,39,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,5,88.63,3489.66,No
CUST-10331,0,Yes,No,27,Two year,DSL,No internet service,No,Bank transfer,Yes,3,57.91,1508.6,Yes
CUST-10332,0,Yes,Yes,22,Month-to-month,Fiber optic,No,No,Electronic check,Yes,1,68.98,1456.33,Yes
CUST-10333,1,Yes,Yes,60,One year,Fiber optic,No,No,Mailed check,No,6,95.63,5767.8,No
CUST-10334,1,Yes,No,33,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,1,86.14,2826.98,Yes
CUST-10335,1,Yes,No,59,Two year,No,Yes,No,Electronic check,No,3,39.76,2342.21,No
CUST-10336,0,No,No,70,One year,Fiber optic,Yes,Yes,Bank transfer,No,2,80.85,5633.11,No
CUST-10337,0,No,No,23,Month-to-month,Fiber optic,No,No internet service,Electronic check,No,6,106.31,2481.64,Yes
CUST-10338,1,Yes,No,14,Month-to-month,Fiber optic,No,No,Credit card,No,4,83.05,1174.67,No
CUST-10339,0,No,Yes,69,Two year,DSL,Yes,Yes,Bank transfer,Yes,4,77.94,5387.49,No
CUST-10340,0,Yes,No,46,Month-to-month,DSL,No,Yes,Electronic check,Yes,2,51.24,2310.26,Yes
CUST-10341,0,No,Yes,21,Month-to-month,DSL,Yes,Yes,Credit card,Yes,5,79.52,1689.98,No
CUST-10342,0,Yes,No,45,Two year,No,No,Yes,Mailed check,Yes,2,41.0,1805.31,No
CUST-10343,0,Yes,No,37,Month-to-month,DSL,Yes,Yes,Electronic check,Yes,5,56.98,2081.92,No
CUST-10344,1,No,Yes,66,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,6,105.8,6928.19,Yes
CUST-10345,0,No,Yes,18,Month-to-month,Fiber optic,No,No internet service,Credit card,Yes,2,77.3,1385.14,Yes
CUST-10346,0,No,No,72,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,5,89.09,6457.06,Yes
CUST-10347,0,No,No,68,Month-to-month,No,Yes,No internet service,Mailed check,Yes,2,32.15,2195.27,No
CUST-10348,0,No,No,13,Month-to-month,Fiber optic,No,No,Mailed check,Yes,6,90.95,1164.68,Yes
CUST-10349,0,Yes,Yes,12,Month-to-month,DSL,No internet service,No,Electronic check,Yes,6,75.01,904.49,Yes
CUST-10350,0,Yes,No,38,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,2,73.36,2791.82,Yes
CUST-10351,0,Yes,No,3,Month-to-month,Fiber optic,No,No internet service,Bank transfer,Yes,2,80.06,242.82,Yes
CUST-10352,0,Yes,No,21,Two year,Fiber optic,Yes,No,Credit card,Yes,1,82.51,1739.8,No
CUST-10353,0,Yes,No,31,One year,Fiber optic,Yes,No,,Yes,5,94.82,2897.82,Yes
CUST-10354,1,No,No,70,Month-to-month,Fiber optic,No,No internet service,Electronic check,No,6,94.84,6643.06,Yes
CUST-10355,0,Yes,No,72,Month-to-month,DSL,Yes,No,Mailed check,No,1,52.75,3727.79,No
CUST-10356,0,No,No,11,One year,No,No,Yes,Electronic check,Yes,5,34.06,397.68,No
CUST-10357,0,No,No,65,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,5,87.47,5641.44,No
CUST-10358,0,No,No,6,Month-to-month,Fiber optic,Yes,No,Bank transfer,No,3,80.92,532.62,Yes
CUST-10359,0,No,No,54,One year,DSL,Yes,Yes,Electronic check,No,2,58.72,3073.07,No
CUST-10360,0,Yes,No,61,Month-to-month,DSL,No internet service,Yes,Credit card,No,4,65.43,4058.21,Yes
CUST-10361,0,Yes,Yes,65,One year,Fiber optic,No,Yes,Mailed check,Yes,4,91.21,5863.08,No
CUST-10362,0,No,Yes,16,Two year,Fiber optic,No internet service,No,Bank transfer,Yes,5,92.34,1429.44,Yes
CUST-10363,0,No,No,65,Two year,Fiber optic,No,No internet service,Credit card,Yes,4,83.27,5424.51,No
CUST-10364,0,Yes,No,8,Month-to-month,Fiber optic,No,No,Bank transfer,No,1,83.43,692.19,Yes
CUST-10365,0,Yes,No,37,Month-to-month,DSL,No internet service,Yes,Credit card,Yes,2,49.81,1831.63,Yes
CUST-10366,0,No,No,34,Month-to-month,Fiber optic,Yes,No,Credit card,No,3,86.01,2960.04,Yes
CUST-10367,0,No,No,23,One year,No,No internet service,No,Mailed check,Yes,3,32.83,723.23,No
CUST-10368,0,Yes,No,1,Two year,Fiber optic,No,No,Electronic check,No,3,86.88,70.89,Yes
CUST-10369,0,Yes,No,56,Two year,Fiber optic,No internet service,No,Electronic check,Yes,6,93.37,5216.64,No
CUST-10370,0,No,Yes,24,Month-to-month,No,Yes,Yes,Credit card,Yes,2,35.32,826.14,No
CUST-10371,1,Yes,No,48,Two year,DSL,No,No,Electronic check,Yes,5,75.77,3559.59,No
CUST-10372,0,No,Yes,29,Month-to-month,Fiber optic,Yes,Yes,Credit card,No,3,89.45,2593.06,Yes
CUST-10373,0,Yes,No,27,Two year,No,No internet service,No,Electronic check,Yes,6,47.95,1290.05,No
CUST-10374,1,No,No,64,Month-to-month,Fiber optic,,No internet service,Bank transfer,Yes,6,94.39,6084.09,No
CUST-10375,0,Yes,No,6,Month-to-month,DSL,Yes,No internet service,Electronic check,No,5,84.43,455.14,Yes
CUST-10376,0,Yes,Yes,53,Month-to-month,No,No internet service,Yes,Credit card,No,5,36.55,1911.57,No
CUST-10377,1,No,No,54,Two year,DSL,No,No,Electronic check,No,4,68.29,3735.8,Yes
CUST-10378,0,Yes,Yes,27,Month-to-month,DSL,No,No internet service,Mailed check,No,4,65.0,1766.73,No
CUST-10379,0,No,No,19,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,4,62.62,1211.76,No
CUST-10380,0,Yes,Yes,0,Month-to-month,Fiber optic,No,Yes,Electronic check,No,1,75.61, ,Yes
CUST-10381,0,No,No,68,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,6,93.94,6406.23,Yes
CUST-10382,0,No,No,69,Two year,Fiber optic,No,Yes,Credit card,No,6,99.56,6942.48,Yes
CUST-10383,1,No,Yes,17,Month-to-month,No,,Yes,Credit card,No,4,39.9,681.96,Yes
CUST-10384,1,Yes,Yes,2,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,113.07,185.69,Yes
CUST-10385,0,No,No,8,One year,Fiber optic,Yes,No,Bank transfer,Yes,3,89.92,744.91,No
CUST-10386,0,No,Yes,4,Month-to-month,No,Yes,Yes,Electronic check,No,1,27.6,87.74,No
CUST-10387,0,No,Yes,60,Month-to-month,No,No,No internet service,Electronic check,No,6,50.45,3022.6,No
CUST-10388,1,Yes,No,65,Month-to-month,DSL,Yes,No,Bank transfer,No,4,74.04,4827.41,No
CUST-10389,0,Yes,No,11,Month-to-month,DSL,No,No internet service,Electronic check,No,6,66.18,695.13,No
CUST-10390,1,Yes,No,54,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,2,77.9,4186.19,No
CUST-10391,0,No,No,13,Month-to-month,No,No,No internet service,Electronic check,Yes,3,22.06,305.81,No
CUST-10392,0,No,No,26,Month-to-month,Fiber optic,No,No,Credit card,Yes,5,95.85,2470.15,Yes
CUST-10393,0,Yes,No,43,One year,DSL,No,Yes,Mailed check,Yes,1,54.59,2386.31,No
CUST-10394,0,No,No,52,Two year,Fiber optic,No internet service,Yes,Electronic check,Yes,6,91.03,4694.11,No
CUST-10395,0,No,No,63,Two year,Fiber optic,No,No internet service,Credit card,No,4,96.61,6046.85,Yes
CUST-10396,0,Yes,No,3,Month-to-month,Fiber optic,No internet service,Yes,Credit card,Yes,2,74.69,300.31,Yes
CUST-10397,1,Yes,No,14,Month-to-month,No,No,No,Electronic check,No,5,40.45,505.09,No
CUST-10398,0,No,No,20,Two year,No,Yes,No,Credit card,No,6,47.72,953.33,No
CUST-10399,0,No,Yes,22,One year,Fiber optic,No internet service,Yes,Electronic check,Yes,3,93.07,2121.6,Yes
CUST-10400,0,Yes,No,72,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,No,4,82.85,5964.06,No
CUST-10401,0,No,Yes,56,Month-to-month,Fiber optic,No,No,Mailed check,No,5,94.25,5331.87,No
CUST-10402,1,No,No,23,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,1,79.15,1846.55,No
CUST-10403,0,No,Yes,70,Month-to-month,Fiber optic,,No,Bank transfer,Yes,4,91.41,6398.41,No
CUST-10404,0,No,No,36,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,4,91.63,3293.45,Yes
CUST-10405,0,No,No,36,Month-to-month,Fiber optic,No,No,Credit card,No,2,83.57,2923.75,Yes
CUST-10406,1,No,No,31,Two year,Fiber optic,No,Yes,Electronic check,Yes,2,75.67,2333.01,No
CUST-10407,0,Yes,Yes,10,One year,DSL,No,No,Electronic check,Yes,4,73.13,740.59,Yes
CUST-10408,1,No,Yes,68,One year,Fiber optic,No,Yes,Mailed check,No,5,91.83,6253.71,No
CUST-10409,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,3,82.04,180.67,Yes
CUST-10410,0,No,Yes,12,One year,Fiber optic,Yes,No internet service,Credit card,No,1,82.59,1002.32,No
CUST-10411,1,Yes,No,16,One year,Fiber optic,Yes,Yes,Bank transfer,No,5,88.72,1444.73,Yes
CUST-10412,1,No,No,20,Month-to-month,DSL,No internet service,No,Credit card,Yes,2,55.92,1165.0,No
CUST-10413,1,Yes,Yes,9,One year,No,No,Yes,Bank transfer,Yes,1,20.16,203.06,No
CUST-10414,0,Yes,No,1,One year,No,No internet service,Yes,Electronic check,No,2,44.12,40.68,No
CUST-10415,0,Yes,No,49,Two year,Fiber optic,No,No,Electronic check,Yes,5,106.35,5207.9,No
CUST-10416,0,No,Yes,70,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,5,91.84,6414.77,Yes
CUST-10417,0,No,No,8,Two year,Fiber optic,No,No,Credit card,No,2,82.12,674.73,Yes
CUST-10418,1,Yes,Yes,21,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,4,88.03,1841.82,Yes
CUST-10419,1,No,No,36,Month-to-month,No,No internet service,No,Electronic check,Yes,6,44.91,1641.76,No
CUST-10420,0,No,No,67,Month-to-month,DSL,No,No,Bank transfer,Yes,5,68.22,4530.38,No
CUST-10421,0,Yes,No,50,Month-to-month,DSL,Yes,No internet service,Electronic check,No,5,67.26,3368.87,Yes
CUST-10422,0,No,No,55,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,1,65.38,3657.98,No
CUST-10423,0,Yes,Yes,42,Month-to-month,DSL,Yes,No,Electronic check,Yes,2,55.58,2325.38,Yes
CUST-10424,0,Yes,No,30,One year,Fiber optic,Yes,No,Mailed check,No,1,74.25,2301.22,Yes
CUST-10425,0,No,No,14,Month-to-month,No,No,No,Mailed check,No,6,48.87,690.73,Yes
CUST-10426,0,Yes,No,63,Two year,DSL,No internet service,No internet service,Credit card,Yes,3,58.03,3653.63,No
CUST-10427,0,No,No,58,Month-to-month,Fiber optic,Yes,No,Bank transfer,Yes,3,81.34,4722.38,Yes
CUST-10428,0,No,No,1,One year,Fiber optic,Yes,Yes,Electronic check,Yes,4,93.25,80.79,No
CUST-10429,0,No,No,52,Two year,No,No internet service,No internet service,Bank transfer,Yes,4,41.2,2063.18,No
CUST-10430,1,No,No,6,Two year,Fiber optic,Yes,No internet service,Credit card,Yes,1,82.88,532.49,Yes
CUST-10431,0,No,No,53,One year,DSL,Yes,No,Bank transfer,Yes,6,74.97,4061.12,No
CUST-10432,0,No,No,60,One year,Fiber optic,No,No,Credit card,Yes,3,82.31,4957.82,No
CUST-10433,0,Yes,No,9,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,6,100.7,927.95,Yes
CUST-10434,0,Yes,No,31,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,5,80.62,2491.92,Yes
CUST-10435,1,No,Yes,9,Month-to-month,Fiber optic,No,No,Mailed check,No,5,105.12,992.39,Yes
CUST-10436,0,Yes,No,41,Month-to-month,DSL,No,No,Mailed check,Yes,5,69.15,2833.58,Yes
CUST-10437,0,Yes,Yes,67,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,6,110.11,7388.06,Yes
CUST-10438,1,Yes,No,5,Month-to-month,Fiber optic,No,No,Credit card,Yes,2,73.78,306.29,Yes
CUST-10439,1,No,Yes,29,Two year,DSL,No internet service,Yes,Bank transfer,No,2,47.29,1350.24,No
CUST-10440,0,Yes,Yes,71,Two year,Fiber optic,No,No,Electronic check,Yes,5,94.69,6737.68,No
CUST-10441,0,Yes,No,21,Two year,No,Yes,Yes,Credit card,Yes,2,31.18,691.07,No
CUST-10442,0,Yes,No,9,One year,Fiber optic,Yes,No,Bank transfer,No,5,94.53,888.17,Yes
CUST-10443,0,Yes,No,35,Month-to-month,DSL,Yes,No internet service,Electronic check,No,1,50.61,1708.18,No
CUST-10444,0,No,No,37,Month-to-month,Fiber optic,Yes,No,Credit card,No,6,93.23,3390.4,No
CUST-10445,0,Yes,Yes,48,One year,DSL,Yes,No,Mailed check,Yes,3,49.59,2403.69,No
CUST-10446,1,No,No,22,One year,Fiber optic,No internet service,No internet service,Mailed check,Yes,1,76.2,1646.53,Yes
CUST-10447,0,No,No,69,Month-to-month,Fiber optic,Yes,Yes,Mailed check,Yes,4,80.3,5576.48,No
CUST-10448,0,Yes,No,38,Month-to-month,DSL,No,No internet service,Credit card,Yes,2,45.74,1672.91,Yes
CUST-10449,0,No,No,20,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,2,76.72,1530.46,No
CUST-10450,0,No,Yes,70,Month-to-month,No,No internet service,No,Electronic check,Yes,3,36.08,2524.23,No
CUST-10451,0,No,No,67,Month-to-month,DSL,No internet service,No,Bank transfer,Yes,4,74.93,5039.53,No
CUST-10452,1,Yes,No,36,Month-to-month,No,No,No,Credit card,No,1,30.38,1052.43,No
CUST-10453,1,Yes,Yes,1,One year,Fiber optic,Yes,No,Electronic check,Yes,1,83.1,4.43,Yes
CUST-10454,0,No,No,43,Two year,Fiber optic,No,Yes,Electronic check,Yes,3,87.42,3765.91,No
CUST-10455,0,No,No,40,Month-to-month,DSL,Yes,No,Credit card,No,3,60.7,2449.06,Yes
CUST-10456,0,No,Yes,10,One year,DSL,Yes,Yes,Bank transfer,No,4,78.03,820.6,No
CUST-10457,0,No,No,46,Two year,DSL,Yes,No internet service,Mailed check,Yes,5,59.56,2725.42,No
CUST-10458,1,Yes,Yes,61,Month-to-month,Fiber optic,No internet service,No,Mailed check,No,4,85.52,5247.75,Yes
CUST-10459,0,No,Yes,7,One year,No,Yes,No,Mailed check,Yes,1,22.49,176.86,No
CUST-10460,0,Yes,No,52,Month-to-month,No,No,Yes,Bank transfer,No,6,52.36,2775.62,No
CUST-10461,0,No,Yes,10,One year,DSL,No,No,Mailed check,Yes,5,61.63,614.08,Yes
CUST-10462,0,Yes,Yes,54,Month-to-month,DSL,No,No,Bank transfer,No,1,54.08,2851.12,Yes
CUST-10463,0,Yes,No,30,Two year,DSL,Yes,Yes,Electronic check,Yes,5,70.98,2126.69,No
CUST-10464,0,No,Yes,0,Two year,No,No internet service,No,Credit card,No,6,51.88, ,Yes
CUST-10465,0,No,No,70,Month-to-month,DSL,No,Yes,Electronic check,Yes,4,67.77,4764.63,No
CUST-10466,0,No,No,12,Month-to-month,DSL,No,Yes,Credit card,Yes,5,76.73,859.45,Yes
CUST-10467,0,Yes,Yes,43,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,96.7,4145.62,Yes
CUST-10468,0,Yes,No,13,One year,Fiber optic,No internet service,Yes,Electronic check,No,6,100.18,1337.06,Yes
CUST-10469,0,No,Yes,68,One year,DSL,No,Yes,Electronic check,Yes,6,67.58,4591.28,No
CUST-10470,1,Yes,No,53,Month-to-month,Fiber optic,No,No,Electronic check,No,2,73.21,3867.9,No
CUST-10471,0,Yes,Yes,58,Two year,DSL,No,No,Mailed check,Yes,1,60.09,3561.47,No
CUST-10472,0,No,No,31,Month-to-month,DSL,Yes,Yes,Bank transfer,No,4,58.13,1759.23,No
CUST-10473,0,Yes,Yes,34,Month-to-month,DSL,Yes,Yes,Credit card,No,5,71.35,2475.23,No
CUST-10474,0,No,No,46,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,4,91.19,4235.59,Yes
CUST-10475,0,Yes,Yes,57,Month-to-month,No,Yes,No,Mailed check,No,2,36.05,2045.84,Yes
CUST-10476,0,No,Yes,61,Month-to-month,Fiber optic,Yes,No,Electronic check,No,6,87.05,5308.73,Yes
CUST-10477,1,No,No,1,Month-to-month,Fiber optic,No internet service,No,Credit card,No,3,88.85,87.39,Yes
CUST-10478,0,No,No,48,Month-to-month,DSL,No internet service,No,Electronic check,Yes,5,67.15,3230.48,No
CUST-10479,0,No,No,7,Two year,Fiber optic,No internet service,No internet service,Electronic check,No,4,84.4,567.02,Yes
CUST-10480,0,Yes,Yes,21,Month-to-month,No,No,No,Electronic check,Yes,6,45.5,938.37,Yes
CUST-10481,0,No,Yes,60,Two year,Fiber optic,No,Yes,Electronic check,Yes,5,98.72,5908.99,No
CUST-10482,0,No,No,18,One year,No,Yes,Yes,Bank transfer,Yes,4,42.39,750.09,No
